trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9, 'e': 1.0}",20,0,-156.60029628144636,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
2,False,"{'a': 0.9, 'e': 0.9969481245081507}",20,0,-116.38912794832649,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
3,False,"{'a': 0.9, 'e': 0.9939055629603193}",20,0,2.023446735056214,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
4,False,"{'a': 0.9, 'e': 0.9908722869315081}",20,0,-66.27580248159724,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
5,False,"{'a': 0.9, 'e': 0.9878482680834691}",25,0,-119.14001094824306,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 3}",0
6,False,"{'a': 0.9, 'e': 0.9848334781644396}",20,0,-94.51100511857038,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
7,False,"{'a': 0.9, 'e': 0.9818278890088769}",25,0,-23.805580547564368,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
8,False,"{'a': 0.9, 'e': 0.9788314725371966}",25,0,-59.907407586367746,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
9,False,"{'a': 0.9, 'e': 0.9758442007555096}",25,0,-79.5728274595876,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
10,False,"{'a': 0.9, 'e': 0.9728660457553607}",20,0,-30.636276995928494,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
11,False,"{'a': 0.9, 'e': 0.9698969797134677}",20,0,-57.91095201274517,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
12,False,"{'a': 0.9, 'e': 0.9669369748914615}",25,7,-33.88393038579195,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
13,False,"{'a': 0.9, 'e': 0.9639860036356274}",20,0,-108.38752397225771,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
14,False,"{'a': 0.9, 'e': 0.9610440383766462}",20,16,5.8865874530526945,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.9, 'e': 0.9581110516293366}",20,14,10.585415625232615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.9, 'e': 0.9551870159923992}",20,0,20.511629575093448,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
17,False,"{'a': 0.9, 'e': 0.9522719041481594}",30,1,-25.188183696823607,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 1}",1
18,False,"{'a': 0.9, 'e': 0.949365688862313}",20,0,-2.037231033932684,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
19,False,"{'a': 0.9, 'e': 0.9464683429836716}",20,0,13.339655112417963,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
20,False,"{'a': 0.9, 'e': 0.9435798394439086}",20,9,0.7549469868328624,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.9, 'e': 0.9407001512573067}",20,6,-27.93103419572501,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
22,False,"{'a': 0.9, 'e': 0.9378292515205056}",25,7,-36.31917535105357,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
23,False,"{'a': 0.9, 'e': 0.9349671134122508}",25,10,19.696048018711352,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.9, 'e': 0.932113710193143}",20,0,19.694061000783968,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.9, 'e': 0.9292690152053878}",20,0,-10.33142205844985,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
26,False,"{'a': 0.9, 'e': 0.9264330018725476}",25,0,-86.25286106838321,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
27,False,"{'a': 0.9, 'e': 0.9236056436992925}",25,10,29.508861321241202,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.9, 'e': 0.920786914271153}",20,0,-78.44949011412112,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
29,False,"{'a': 0.9, 'e': 0.9179767872542735}",25,0,-34.69298537066221,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
30,False,"{'a': 0.9, 'e': 0.9151752363951656}",35,17,24.254661108902177,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.9, 'e': 0.9123822355204638}",20,0,6.235681978307882,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
32,False,"{'a': 0.9, 'e': 0.9095977585366803}",20,3,23.869948679923294,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.9, 'e': 0.9068217794299612}",20,0,-26.265021479226803,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
34,False,"{'a': 0.9, 'e': 0.9040542722658439}",25,2,-95.95560915484937,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 3}",1
35,False,"{'a': 0.9, 'e': 0.9012952111890141}",30,0,-30.676827228112476,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 1}",0
36,False,"{'a': 0.9, 'e': 0.8985445704230653}",20,0,-7.029033439819358,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
37,False,"{'a': 0.9, 'e': 0.895802324270257}",25,8,19.32412355865761,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.9, 'e': 0.893068447111275}",20,15,10.257249416108232,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.9, 'e': 0.8903429134049922}",20,0,25.953312587859095,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 0.9, 'e': 0.8876256976882299}",30,0,-21.377065295509897,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
41,False,"{'a': 0.9, 'e': 0.8849167745755195}",25,0,-14.068529354969371,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
42,False,"{'a': 0.9, 'e': 0.8822161187588663}",20,3,25.109755714989713,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.9, 'e': 0.8795237050075118}",20,0,-37.70069990714804,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
44,False,"{'a': 0.9, 'e': 0.8768395081676988}",20,0,27.172818994790358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,False,"{'a': 0.9, 'e': 0.8741635031624367}",25,12,0.2732050032682498,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
46,False,"{'a': 0.9, 'e': 0.8714956649912662}",20,0,-14.336206778246043,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
47,False,"{'a': 0.9, 'e': 0.8688359687300266}",30,20,-26.640488392343908,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
48,False,"{'a': 0.9, 'e': 0.8661843895306223}",20,0,-12.129973531658319,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
49,False,"{'a': 0.9, 'e': 0.8635409026207914}",25,0,24.415050879660416,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
50,False,"{'a': 0.9, 'e': 0.8609054833038736}",20,0,24.036828007586088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.9, 'e': 0.85827810695858}",35,9,-25.219356578533343,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 1}",1
52,False,"{'a': 0.9, 'e': 0.8556587490387623}",30,4,0.17701872158016108,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
53,False,"{'a': 0.9, 'e': 0.8530473850731844}",25,14,23.572208789043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.9, 'e': 0.8504439906652935}",25,0,32.158613819339536,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,False,"{'a': 0.9, 'e': 0.8478485414929917}",30,19,19.382540421027866,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.9, 'e': 0.8452610133084091}",30,8,13.62998336256201,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
57,False,"{'a': 0.9, 'e': 0.8426813819376776}",20,9,17.133522910706965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.9, 'e': 0.8401096232807043}",20,7,15.582619586790893,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.9, 'e': 0.8375457133109472}",20,0,22.132360293942845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,False,"{'a': 0.9, 'e': 0.8349896280751902}",25,14,17.064874520716653,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.9, 'e': 0.8324413436933192}",20,9,16.74064301861265,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.9, 'e': 0.8299008363580995}",20,2,-14.043054319297028,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
63,False,"{'a': 0.9, 'e': 0.8273680823349531}",20,6,18.784231652483392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.9, 'e': 0.8248430579617367}",20,0,25.010764417575206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.9, 'e': 0.8223257396485213}",20,0,-13.444718015696337,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
66,False,"{'a': 0.9, 'e': 0.8198161038773711}",25,0,13.263781898483922,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
